year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,10,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",189,31,12.38,0.33,6.47,0,11.82,1,0,1802,722,25,232,0,823
2022,10,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",201,46,18.21,0.71,7.66,0,19.43,1,0,2896,1138,51,316,0,1391
2022,10,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4652,646,227.38,8.71,128.96,2.15,278.8,19,4,61094,23065,982,4074,74,32899
2022,10,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",141,19,5.71,1.7,3.71,0,7.88,2,0,1562,368,695,133,0,366
2022,10,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",314,49,17.12,0.05,10.24,0.36,21.23,1,1,3909,1323,13,343,14,2216
2022,10,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",248,41,14.59,3.14,5.93,0,17.35,3,0,3632,1093,307,278,0,1954
2022,10,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3639,549,179.25,9.94,161.32,1.53,196.95,23,2,43200,16312,708,5653,62,20465
2022,10,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4204,677,234.88,21.84,181.71,2.89,235.68,22,23,71896,35228,2203,7340,71,27054
2022,10,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",514,88,39.61,0.48,11.7,0,36.2,1,0,5392,1742,14,340,0,3296
2022,10,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",120,24,7.25,0,1.88,0.39,14.47,1,1,2173,847,0,160,16,1150
2022,10,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",147,36,11.33,1.82,8.13,0.11,14.61,1,0,2104,661,120,357,2,964
2022,10,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",220,29,8.34,0,4.61,0,16.05,0,0,1766,916,0,152,0,698
2022,10,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",216,37,14.81,0.85,9.3,0,12.03,0,2,3068,1491,20,237,0,1320
2022,10,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",31,10,2.7,0,5.88,0,1.42,0,0,436,155,0,183,0,98
2022,10,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",833,187,65.04,4.27,39.7,0.78,77.2,4,1,12795,4820,331,1511,18,6115
2022,10,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",273,43,19.37,0.08,7.59,0,15.96,1,0,2074,813,10,272,0,979
2022,10,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",209,40,13.61,1.6,4.65,0.9,19.24,2,0,3110,1303,231,180,46,1350
2022,10,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",79,9,2.39,0,0.3,0,6.31,0,0,592,99,0,11,0,482
2022,10,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",357,50,16.46,0.6,9.21,0,23.74,82,5,4692,1330,68,894,0,2400
2022,10,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",667,137,46.09,4.67,40.95,0.73,44.56,3,0,8554,3282,282,1446,11,3533
2022,10,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",606,132,53.46,3.09,16.86,0.29,58.3,1,0,12708,5872,416,723,14,5683
2022,10,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",191,37,15.93,1,8.08,0,11.99,0,0,2948,1674,218,308,0,748
2022,10,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",122,27,10.71,0.13,10.15,0,6.02,1,2,1354,645,14,432,0,263
2022,10,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",50,18,9.68,0.24,5.51,0,2.57,0,0,1617,1121,7,281,0,208
2022,10,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",134,32,15.81,0.07,4.24,0,11.88,0,0,3631,2339,15,226,0,1051
2022,10,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",440,73,27.24,2.74,13.98,0,29.04,1,0,4061,1271,100,531,0,2159
2022,10,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",784,130,54.37,2.71,24.44,0.36,48.12,7,1,9119,4146,102,923,8,3940
2022,10,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",191,41,16.37,1.1,5.63,0,17.9,3,0,2249,811,38,263,0,1137
2022,10,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",312,40,22.79,1.41,4.43,0,11.37,0,0,3402,2450,134,178,0,640
2022,10,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",291,49,20.86,4.01,3.51,0,20.63,1,1,2913,1054,395,129,0,1335
2022,10,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",241,44,22.43,2.87,6.48,0,12.21,1,0,3771,2042,199,302,0,1228
2022,10,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",548,102,36.11,3.46,26.96,0,35.47,4,3,7009,2756,297,1040,0,2916
2022,10,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",172,28,10.59,0.1,7.69,0,9.62,9,0,1520,412,21,274,0,813
2022,10,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",576,119,38,2.64,19.99,1.47,56.91,2,0,9104,2639,127,756,52,5530
2022,10,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",75,6,5,1,0,0,0,0,0,687,533,154,0,0,0
2022,10,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",62,5,3.89,0,0.08,0,1.02,0,0,262,211,0,6,0,45
2022,10,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",110,20,7.33,0.19,5.37,0,7.11,0,0,877,259,5,150,0,463
2022,10,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",966,149,69.87,2.97,13.94,0.73,61.5,5,0,10644,4676,234,558,16,5160
2022,10,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",241,48,21.08,2.73,4.29,0,19.91,5,0,4297,2170,246,287,0,1594
2022,10,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",293,61,17.87,0.37,16.56,0,26.19,1,0,3857,766,38,593,0,2460
2022,10,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",62,12,5.37,0.43,1.71,0,4.5,2,0,837,485,30,31,0,291
2022,10,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",147,31,16.47,1.36,2.5,0,10.66,1,0,2448,725,88,154,0,1481
2022,10,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",97,20,11.63,0.19,2.51,0,5.67,0,0,1414,729,15,117,0,553
2022,10,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",57,5,1.8,0,1.68,0,1.53,0,0,124,51,0,30,0,43
2022,10,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,10,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",67,7,3.49,0,0.58,0,2.93,1,1,464,240,0,47,0,177
2022,10,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1086,176,49.28,4.97,66.33,10.22,45.21,11,0,7450,2255,191,1951,472,2581
2022,10,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",63,13,6.63,0,2.58,0,3.8,0,0,467,309,0,67,0,91
2022,10,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",297,31,9.49,0,14.6,0,6.91,0,0,1165,530,0,366,0,269
2022,10,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",62,14,6.16,1.37,4.44,0,2.04,1,0,421,204,63,118,0,36
2022,10,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",62,12,4.08,0,6.16,0,1.76,0,0,280,107,0,142,0,31
2022,10,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",202,27,7.3,0,10.46,0,9.24,0,0,1171,525,0,273,0,373
2022,10,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",213,73,14.12,0.45,54.69,0,3.74,0,0,2558,735,17,1699,0,107
2022,10,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31,1,0.76,0,0.24,0,0,0,0,79,60,0,19,0,0
2022,10,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",151,18,8.57,0,3.04,0,6.39,0,0,620,300,0,76,0,244
2022,10,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",36,10,3.68,0,5.6,0,0.73,0,0,402,200,0,167,0,35
2022,10,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",56,8,4.95,0,1.05,0,2,0,0,403,327,0,20,0,56
2022,10,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,9,0.81,1,1.86,0,5.33,0,0,427,36,34,52,0,305
2022,10,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31,3,1.63,0,1.38,0,0,0,0,170,123,0,47,0,0
2022,10,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",31,2,0,0,1,0,1,0,0,46,0,0,26,0,20
2022,10,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",31,6,2,0,3.3,0,0.7,0,0,152,50,0,88,0,14
2022,10,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,3,0.17,0,2,0,0.83,0,0,87,7,0,46,0,34
2022,10,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",62,8,4.28,0,2.17,0,1.55,0,0,316,204,0,59,0,53
2022,10,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,31,8.19,0,19.92,0,2.89,0,0,1034,412,0,480,0,142
2022,10,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",138,24,8.35,0,9.59,0,6.06,0,0,913,355,0,312,0,246
2022,10,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",172,30,10.08,0,16.78,0.94,2.19,0,2,1162,545,0,520,16,81
2022,10,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",36,6,2.68,0,1.74,0,1.58,1,0,234,116,0,71,0,47
2022,10,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31,2,1,0,0.3,0,0.7,0,0,75,38,0,11,0,26
2022,10,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",308,128,23.59,0,98.43,0,5.98,1,0,6240,1394,0,4510,0,336
2022,10,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",242,32,10.81,0,16.75,0,4.44,0,0,949,305,0,479,0,165
2022,10,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",30,6,3.51,0,0.82,0,1.67,0,0,227,184,0,15,0,28
2022,10,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31,1,0,1,0,0,0,0,0,45,0,45,0,0,0
2022,10,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",233,38,6.67,0,9.99,2.78,18.56,0,0,1379,183,0,281,114,801
2022,10,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",248,29,9.47,0,16.87,0,2.66,0,1,1105,523,0,489,0,93
2022,10,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",115,31,7.64,0,18.03,0,5.33,0,0,876,277,0,452,0,147
2022,10,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",61,7,1.58,0,2.81,0,2.61,0,0,252,64,0,77,0,111
2022,10,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31,2,0.98,0,0.7,0,0.32,0,0,72,49,0,16,0,7
2022,10,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",371,104,30.51,0,63.14,0,10.35,1,1,4641,1932,0,2211,0,498
2022,10,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",371,50,12.59,2.32,13,0,22.08,9,5,2405,539,233,442,0,1191
2022,10,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",107,12,3.55,0,4.01,0,4.43,0,0,423,132,0,115,0,176
2022,10,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",191,33,8.18,4.14,10.83,0,9.86,3,7,2334,686,463,460,0,725
2022,10,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",494,75,28.11,2.95,26.39,0,17.54,1,0,2949,1074,297,875,0,703
2022,10,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",712,100,28.81,2.71,34.68,0.09,33.71,4,0,4505,1247,134,1211,8,1905
2022,10,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",102,17,8.05,0,5.04,2,1.91,0,0,792,589,0,131,36,36
2022,10,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",46,5,3,0,0.93,0,1.07,0,0,196,130,0,25,0,41
2022,10,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",186,28,6.19,0,17.05,1,3.76,0,0,1298,328,0,771,18,181
2022,10,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31,2,1.96,0,0.04,0,0,0,0,44,43,0,1,0,0
2022,10,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,7,0.34,0,2.22,0,4.44,0,0,199,15,0,44,0,140
2022,10,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62,5,3.38,0,0.98,0,0.64,0,0,230,146,0,45,0,39
2022,10,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,3,3,0,0,0,0,0,0,88,88,0,0,0,0
2022,10,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",106,12,6.22,0,4.52,0,1.26,0,0,637,490,0,110,0,37
2022,10,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",247,49,9.97,0,35.44,0,3.59,0,1,1877,717,0,1057,0,103
2022,10,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31,9,1.6,0,6.78,0,0.63,0,0,197,32,0,150,0,15
2022,10,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,7,2.03,0,0.52,0,4.45,0,0,331,93,0,29,0,209
2022,10,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62,5,1,1,2,0,1,0,0,278,62,47,73,0,96
2022,10,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",145,12,3.12,0,3.24,1,4.64,0,0,437,223,0,65,21,128
2022,10,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",231,50,16.79,0,21.53,0.35,11.33,1,0,1808,747,0,561,6,494
2022,10,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",62,7,1.84,0.97,2.19,0,2,1,1,244,37,97,43,0,67
2022,10,AS,Alaska Airlines Inc.,PAE,"Everett, WA: Snohomish County",36,6,0.65,0,2,0,3.34,0,0,276,55,0,67,0,154
2022,10,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1424,143,40.4,2.31,33.63,0.86,65.79,3,2,7652,2432,97,924,19,4180
2022,10,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,9,2.81,0,5.05,0,1.14,0,0,311,126,0,153,0,32
2022,10,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",361,56,18.69,0.06,20.89,0.81,15.54,0,2,2402,958,2,711,28,703
2022,10,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",31,7,1.07,0,5.93,0,0,0,0,174,35,0,139,0,0
2022,10,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,10,0.01,1.61,1.39,0,6.99,4,2,842,4,96,44,0,698
2022,10,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",99,12,2.61,0,3.5,0,5.89,0,1,295,60,0,75,0,160
2022,10,AS,Alaska Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",23,3,1.66,0,1.34,0,0,0,0,84,48,0,36,0,0
2022,10,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,8,2.9,0,5.1,0,0,0,0,188,79,0,109,0,0
2022,10,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",35,5,3,0,0.23,0,1.77,0,0,245,201,0,6,0,38
2022,10,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",9,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2022,10,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",713,118,25.09,2.37,38.28,1.61,50.65,1,1,5655,2057,209,1090,45,2254
2022,10,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,6,1,0,2.13,0,2.87,0,0,212,43,0,55,0,114
2022,10,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,3,1.22,0,1.78,0,0,0,0,116,70,0,46,0,0
2022,10,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",30,3,1,0,1,0,1,0,0,87,18,0,26,0,43
2022,10,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",6123,746,206.78,16.89,272.51,2.8,247.02,37,5,37905,14456,1387,8345,68,13649
2022,10,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1115,187,45.3,0.32,83.84,0,57.54,7,2,8795,3209,7,2430,0,3149
2022,10,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",98,23,3.84,2.51,7.59,0,9.07,2,1,730,119,79,236,0,296
2022,10,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",399,47,19.65,0,5.6,0,21.76,1,1,2010,972,0,129,0,909
2022,10,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",111,9,1.32,0,2.83,0,4.85,0,0,282,35,0,76,0,171
2022,10,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",172,16,5.2,0,3.04,0,7.75,0,0,509,169,0,69,0,271
2022,10,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",291,42,16,0,18.97,0,7.03,2,0,1812,1066,0,527,0,219
2022,10,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",36,8,0.72,0,3.15,0,4.14,0,0,206,16,0,55,0,135
2022,10,AS,Alaska Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",26,4,3.37,0,0.06,0,0.57,0,0,189,158,0,1,0,30
2022,10,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",49,11,4.6,0,3.47,0.84,2.09,0,0,362,208,0,86,21,47
2022,10,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",33,6,1.74,0,1.71,0,2.56,0,0,211,80,0,46,0,85
2022,10,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,14,2.31,0.63,3.46,0.33,7.26,4,0,987,107,50,181,11,638
2022,10,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,7,0.67,0,1.05,0,5.28,0,0,341,25,0,40,0,276
2022,10,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",29,10,5.97,0,2.92,0,1.11,0,0,689,498,0,109,0,82
2022,10,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",156,27,11.43,3.8,4.93,0,6.84,11,3,2218,739,469,227,0,783
2022,10,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",49,13,9.56,0.99,2.04,0,0.41,0,0,1226,898,205,57,0,66
2022,10,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",214,56,27.36,0.68,20.29,0,7.67,0,0,2942,1527,27,935,0,453
2022,10,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",109,33,15.9,0,13.63,0,3.47,0,0,1728,937,0,463,0,328
2022,10,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",238,36,22.36,1,5.33,0,7.31,1,0,2162,1468,22,135,0,537
2022,10,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",228,82,35.11,0,28.3,0,18.58,3,2,4872,2191,0,1121,0,1560
2022,10,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",4167,1030,340.93,5.47,399.14,1.17,283.29,51,4,65000,22811,764,18122,61,23242
2022,10,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",66,20,12.2,0,4.59,0.49,2.72,1,0,768,500,0,139,26,103
2022,10,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",93,19,11,0,2.78,0,5.22,2,0,1420,667,0,108,0,645
2022,10,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",239,58,39.07,0.44,8.9,0,9.59,3,0,2663,1907,7,266,0,483
2022,10,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",33,8,4.77,0,2.19,0,1.04,0,0,399,250,0,93,0,56
2022,10,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",102,18,7.98,0,2.82,0,7.2,0,0,1189,438,0,63,0,688
2022,10,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",210,72,32.59,0,25.34,0,14.08,3,1,4175,1977,0,964,0,1234
2022,10,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",92,25,18.9,0,2.73,0,3.37,0,0,1020,755,0,60,0,205
2022,10,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",78,19,9.55,1,4.59,0,3.86,0,0,970,532,33,117,0,288
2022,10,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",904,187,81.52,0.73,61.47,1.52,41.76,16,2,10648,5054,33,2433,28,3100
2022,10,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",152,35,17.23,0,11.72,0,6.04,1,1,2399,1491,0,464,0,444
2022,10,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",62,18,11.51,0,5.34,0,1.15,0,1,837,546,0,260,0,31
2022,10,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",181,47,25,1,9.49,0,11.51,0,0,3043,1695,116,429,0,803
2022,10,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",530,131,35.87,3,56.42,0.23,35.48,6,2,9843,3637,310,3349,26,2521
2022,10,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1232,345,145.3,1,95.22,2.27,101.21,2,0,21669,9842,16,3870,79,7862
2022,10,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",433,64,25.01,1.56,13.73,0.43,23.27,28,1,4459,1760,56,585,32,2026
2022,10,B6,JetBlue Airways,HYA,"Hyannis, MA: Cape Cod Gateway",6,1,0.65,0,0.35,0,0,0,0,17,11,0,6,0,0
2022,10,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",64,18,8.96,0,7.5,0,1.54,0,1,913,646,0,205,0,62
2022,10,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",258,91,39.35,0.56,23.46,0.51,27.12,2,1,5183,2591,60,886,18,1628
2022,10,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4069,1100,391.94,12.19,409.61,3.35,282.91,50,16,62133,24844,1395,15877,85,19932
2022,10,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",332,79,49.66,0,20.5,0.88,7.97,1,1,4448,2956,0,965,29,498
2022,10,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",954,181,77.42,0,57.45,0,46.13,2,2,10988,5366,0,2006,0,3616
2022,10,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1431,399,98.89,10.58,198.77,1,89.76,50,3,29213,6803,2551,12107,33,7719
2022,10,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International",62,9,7.5,0,1.12,0,0.38,0,0,594,535,0,39,0,20
2022,10,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1384,400,161.82,2.08,124.03,0.3,111.77,6,0,22238,9577,212,3888,20,8541
2022,10,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",248,87,47.05,0,26.9,0,13.05,2,1,5499,3238,0,1245,0,1016
2022,10,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",62,4,3.15,0,0.01,0,0.84,0,0,370,301,0,3,0,66
2022,10,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",110,28,15.52,0.43,5.55,0,6.5,0,1,1516,891,32,162,0,431
2022,10,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",147,50,30.46,0.07,10.69,0,8.78,0,0,2663,1608,3,335,0,717
2022,10,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",38,11,4.03,0,3.68,0,3.29,1,0,480,192,0,149,0,139
2022,10,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",31,8,3.65,0,2.93,0,1.43,0,0,312,142,0,90,0,80
2022,10,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",124,26,17.71,0,1.93,0,6.36,0,0,1903,1294,0,85,0,524
2022,10,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",93,22,10.83,0.72,4.59,0,5.85,3,1,1264,625,34,270,0,335
2022,10,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",578,163,74.21,0.82,58.9,1,28.06,2,4,9523,4686,153,2291,19,2374
2022,10,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
